时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%)
2010/7/13,2490.72,2468.69,2468.69,2439.24,2450.29,-40.432,-1.6233,66327019,63392043165,0.5163
2010/7/14,2450.29,2456.1,2494.59,2456.1,2470.44,20.154,0.8225,72946145,70221217634,0.5675
2010/7/15,2470.44,2465.99,2487.24,2423.65,2424.3,-46.136,-1.8675,105539239,72186340168,0.8209
2010/7/16,2424.3,2414.68,2428.46,2389.07,2424.27,-0.033,-0.0014,70793303,55992242757,0.5487
2010/7/19,2424.27,2399.58,2484.19,2392.27,2475.42,51.15,2.1099,88838962,79475296793,0.687
2010/7/20,2475.42,2477.75,2530.33,2477.46,2528.73,53.309,2.1535,118598374,1.11642E+11,0.9172
2010/7/21,2528.73,2529.62,2553.45,2520.15,2535.39,6.664,0.2635,114247832,1.05773E+11,0.8817
2010/7/22,2535.39,2525.98,2563.24,2522.2,2562.41,27.012,1.0654,105934217,95754900535,0.8175
2010/7/23,2562.41,2566.85,2579.52,2549.24,2572.03,9.622,0.3755,114373149,1.01169E+11,0.8827
2010/7/26,2572.03,2576.37,2589.48,2556.47,2588.68,16.655,0.6475,93326486,88588775158,0.72
2010/7/27,2588.68,2581.59,2588,2565.64,2575.37,-13.315,-0.5144,86605236,85156951249,0.6675
2010/7/28,2575.37,2574.32,2636,2564.16,2633.66,58.295,2.2636,128979538,1.21947E+11,0.993
2010/7/29,2633.66,2635.05,2656.41,2623.94,2648.12,14.453,0.5488,139123605,1.312E+11,1.0627
2010/7/30,2648.12,2642.85,2643.04,2614.73,2637.5,-10.613,-0.4008,94773788,94120939833,0.7239
2010/8/2,2637.5,2635.81,2675.76,2633.65,2672.52,35.013,1.3275,112944633,1.10229E+11,0.8627
2010/8/3,2672.52,2678.79,2681.79,2626.72,2627,-45.514,-1.703,127971094,1.30397E+11,0.9773
2010/8/4,2627,2620.5,2638.9,2589.99,2638.52,11.52,0.4385,112123737,1.12846E+11,0.8563
2010/8/5,2638.52,2636.24,2640.59,2606.62,2620.76,-17.765,-0.6733,113514382,1.15426E+11,0.8668
2010/8/6,2620.76,2618.71,2659.41,2598.91,2658.39,37.635,1.436,120927286,1.23365E+11,0.9234
2010/8/9,2658.39,2656.36,2676.09,2650.4,2672.53,14.141,0.5319,119964750,1.26557E+11,0.9155
2010/8/10,2672.53,2672.79,2675.31,2594.34,2595.27,-77.259,-2.8909,127010021,1.29568E+11,0.9691
2010/8/11,2595.27,2587.62,2618.45,2586.02,2607.5,12.223,0.471,86941461,88751831976,0.6634
2010/8/12,2607.5,2584.92,2608.76,2570.96,2575.48,-32.022,-1.2281,92675203,96005861113,0.707
2010/8/13,2575.48,2576.69,2607.03,2564.84,2606.7,31.225,1.2124,88820450,91342498292,0.6776
2010/8/16,2606.7,2603.79,2665.31,2596.77,2661.71,55.008,2.1103,125862823,1.30737E+11,0.96
2010/8/17,2661.71,2663.18,2677.57,2654.01,2671.89,10.185,0.3826,122638294,1.28598E+11,0.9347
2010/8/18,2671.89,2674.5,2687.76,2654.41,2666.3,-5.592,-0.2093,136254348,1.28831E+11,1.038
2010/8/19,2666.3,2669.43,2701.93,2659.3,2687.98,21.678,0.813,128441613,1.33234E+11,0.9785
2010/8/20,2687.98,2677.02,2683.29,2636.91,2642.31,-45.672,-1.6991,116172184,1.19817E+11,0.8827
2010/8/23,2642.31,2637.82,2656.12,2629.71,2639.37,-2.941,-0.1113,88136539,91492887897,0.6697
2010/8/24,2639.37,2636.53,2667.17,2614.56,2650.31,10.941,0.4145,107243639,1.06318E+11,0.8147
2010/8/25,2650.31,2634.95,2645.5,2595.73,2596.58,-53.727,-2.0272,109695828,1.08266E+11,0.8332
2010/8/26,2596.58,2604.88,2616.96,2590.61,2603.48,6.901,0.2658,80313857,81805454775,0.6098
2010/8/27,2603.48,2602.5,2613.49,2588.64,2610.74,7.261,0.2789,70466094,75183467792,0.535
2010/8/30,2610.74,2622.27,2656.36,2620.19,2652.66,41.922,1.6058,110479525,1.20862E+11,0.8383
2010/8/31,2652.66,2644.79,2647.25,2626.79,2638.8,-13.866,-0.5227,110890245,1.24754E+11,0.8413
2010/9/1,2638.8,2641.05,2662.88,2604.49,2622.88,-15.916,-0.6032,127164940,1.38494E+11,0.963
2010/9/2,2622.88,2646.89,2659.98,2636.42,2655.78,32.894,1.2541,124076238,1.42066E+11,0.9396
2010/9/3,2655.78,2658.13,2660.54,2631.85,2655.39,-0.382,-0.0144,129456526,1.45975E+11,0.9803
2010/9/6,2655.39,2667.2,2698.6,2664.24,2696.25,40.856,1.5386,144209066,1.60244E+11,1.0916
2010/9/7,2696.25,2698.22,2704.93,2679.02,2698.36,2.113,0.0784,112231539,1.2362E+11,0.8496
2010/9/8,2698.36,2687.71,2695.85,2674.32,2695.29,-3.072,-0.1138,113519409,1.30961E+11,0.8593
2010/9/9,2695.29,2698.64,2698.64,2651.6,2656.35,-38.939,-1.4447,132989434,1.56159E+11,1.0067
2010/9/10,2656.35,2657.24,2667.84,2628.83,2663.21,6.857,0.2581,113041151,1.3413E+11,0.8557
2010/9/13,2663.21,2665.66,2696.67,2660.61,2688.32,25.111,0.9429,117918914,1.40796E+11,0.8926
2010/9/14,2688.32,2694.07,2703.78,2678.97,2688.52,0.202,0.0075,120712410,1.41033E+11,0.9136
2010/9/15,2688.52,2688.39,2688.49,2645.86,2652.5,-36.019,-1.3397,122039815,1.38475E+11,0.9236
2010/9/16,2652.5,2646.92,2653.27,2583.34,2602.47,-50.038,-1.8864,118998200,1.28503E+11,0.9
2010/9/17,2602.47,2607.55,2615.08,2592.54,2598.69,-3.776,-0.1451,83171357,94655424363,0.629
2010/9/20,2598.69,2601.48,2607.35,2573.63,2588.71,-9.976,-0.3839,79469519,89768763346,0.5999
2010/9/21,2588.71,2593.76,2601.1,2580.18,2591.55,2.837,0.1096,58101406,66352718904,0.4386
2010/9/27,2591.55,2600.54,2629.05,2597.14,2627.97,36.417,1.4052,76844658,90540412831,0.5786
2010/9/28,2627.97,2625.33,2625.33,2607.02,2611.35,-16.613,-0.6322,93117430,1.15009E+11,0.7011
2010/9/29,2611.35,2608.92,2634.12,2603.93,2610.68,-0.676,-0.0259,88618663,1.05884E+11,0.6666
2010/9/30,2610.68,2599.72,2656,2597.6,2655.66,44.98,1.7229,89580361,1.07082E+11,0.6738
2010/10/8,2655.66,2681.25,2747.81,2677.99,2738.74,83.086,3.1286,135759543,1.67614E+11,1.0206
2010/10/11,2738.74,2755.03,2823.6,2755.03,2806.94,68.198,2.4901,207535265,2.5347E+11,1.543
2010/10/12,2806.94,2795.76,2843.43,2782.34,2841.41,34.465,1.2278,167428327,2.11787E+11,1.2448
2010/10/13,2841.41,2842.14,2862.04,2826.22,2861.36,19.954,0.7023,185281671,2.28385E+11,1.3774
2010/10/14,2861.36,2881.55,2919.41,2864.52,2879.64,18.275,0.6387,229461709,2.64682E+11,1.7052
2010/10/15,2879.64,2863.74,2971.16,2858.22,2971.16,91.524,3.1783,236568558,2.72951E+11,1.7512
2010/10/18,2971.16,2985.46,3026.1,2944.72,2955.23,-15.933,-0.5363,263316938,3.01231E+11,1.9492
2010/10/19,2955.23,2949.63,3002.37,2931.91,3001.85,46.626,1.5777,170667828,1.99628E+11,1.2622
2010/10/20,3001.85,2947.51,3041.15,2942.51,3003.95,2.098,0.0699,207804424,2.62065E+11,1.5369
2010/10/21,3003.95,3009.23,3018.24,2958.55,2983.53,-20.418,-0.6797,161436141,2.05073E+11,1.1939
2010/10/22,2983.53,2976.75,2997.62,2954.62,2975.04,-8.49,-0.2846,147079881,1.94902E+11,1.0856
2010/10/25,2975.04,2979.71,3051.54,2959.3,3051.42,76.376,2.5672,192114243,2.51711E+11,1.4179
2010/10/26,3051.42,3065.84,3073.38,3017.82,3041.54,-9.876,-0.3237,198778908,2.60362E+11,1.4671
2010/10/27,3041.54,3031.65,3056.4,2988.87,2997.05,-44.495,-1.4629,176268280,2.30105E+11,1.3008
2010/10/28,2997.05,2989.29,3007.01,2969.3,2992.58,-4.469,-0.1491,143537933,1.85681E+11,1.0592
2010/10/29,2992.58,2993.3,2996.77,2955.48,2978.84,-13.744,-0.4593,147109754,1.9456E+11,1.0854
2010/11/1,2978.84,2986.89,3054.05,2986.89,3054.02,75.186,2.524,186243180,2.51047E+11,1.3737
2010/11/2,3054.02,3061.63,3089.57,3029.32,3045.43,-8.587,-0.2812,224947283,3.06509E+11,1.6576
2010/11/3,3045.43,3044.02,3069.07,3017.1,3030.99,-14.446,-0.4743,189848032,2.43968E+11,1.3989
2010/11/4,3030.99,3035.37,3087.42,3035.37,3086.94,55.951,1.846,176857096,2.28103E+11,1.3032
2010/11/5,3086.94,3129.87,3142.59,3105.92,3129.5,42.558,1.3786,211955803,2.73178E+11,1.5585
2010/11/8,3129.5,3140.4,3160.7,3124.09,3159.51,30.015,0.9591,205417960,2.59242E+11,1.35
2010/11/9,3159.51,3159.02,3159.02,3110.34,3135,-24.512,-0.7758,192455746,2.48089E+11,1.2648
2010/11/10,3135,3120.44,3124.26,3093.88,3115.36,-19.644,-0.6266,185052423,2.48974E+11,1.2161
2010/11/11,3115.36,3108.51,3186.72,3102.77,3147.74,32.388,1.0396,210274743,2.86984E+11,1.3657
2010/11/12,3147.74,3121.92,3150.15,2975.16,2985.44,-162.309,-5.1564,233084958,2.98406E+11,1.5137
2010/11/15,2985.44,2984.87,3016.13,2939.68,3014.41,28.978,0.9706,153152448,1.97094E+11,0.9942
2010/11/16,3014.41,3007.64,3007.64,2885.75,2894.54,-119.875,-3.9767,171089373,2.21674E+11,1.1101
2010/11/17,2894.54,2852.48,2891.05,2824.12,2838.86,-55.681,-1.9237,123780261,1.58702E+11,0.8026
2010/11/18,2838.86,2855.61,2873.7,2827.18,2865.45,26.595,0.9368,102226182,1.27771E+11,0.6622
2010/11/19,2865.45,2879.66,2888.75,2806.64,2888.57,23.114,0.8066,123778460,1.55775E+11,0.8015
2010/11/22,2888.57,2861.61,2904.97,2852.77,2884.37,-4.195,-0.1452,127117716,1.62685E+11,0.8231
2010/11/23,2884.37,2872.17,2872.17,2791.58,2828.28,-56.089,-1.9446,116311956,1.4508E+11,0.7531
2010/11/24,2828.28,2794.86,2861.49,2794.86,2859.94,31.654,1.1192,116156238,1.47882E+11,0.7463
2010/11/25,2859.94,2875.86,2901.68,2856.96,2898.26,38.325,1.3401,131608453,1.67185E+11,0.8456
2010/11/26,2898.26,2890.29,2894.42,2851.96,2871.7,-26.563,-0.9165,110866191,1.43564E+11,0.7123
2010/11/29,2871.7,2861.15,2878.83,2841.8,2866.36,-5.342,-0.186,102452542,1.33971E+11,0.6572
2010/11/30,2866.36,2863.41,2881.16,2758.92,2820.18,-46.175,-1.6109,139324863,1.73085E+11,0.8937
2010/12/1,2820.18,2810.54,2834.2,2795.81,2823.45,3.268,0.1159,81263296,1.04258E+11,0.521
2010/12/2,2823.45,2860.46,2870.81,2841.47,2843.61,20.158,0.7139,104195755,1.32216E+11,0.668
2010/12/3,2843.61,2846.73,2853.4,2822.74,2842.43,-1.176,-0.0414,83521010,1.05927E+11,0.5355
2010/12/6,2842.43,2850.38,2871.41,2831.7,2857.18,14.747,0.5188,89773055,1.10832E+11,0.5712
2010/12/7,2857.18,2843.77,2884.53,2809.11,2875.86,18.683,0.6539,86785497,1.11267E+11,0.552
2010/12/8,2875.86,2868.73,2880.56,2843.94,2848.55,-27.315,-0.9498,86707379,1.10227E+11,0.5514
2010/12/9,2848.55,2837.62,2854.7,2808.51,2810.95,-37.597,-1.3199,94622552,1.08748E+11,0.6017
2010/12/10,2810.95,2798.74,2850.42,2792.52,2841.04,30.091,1.0705,80496108,98203063221,0.5117
2010/12/13,2841.04,2850.33,2923.77,2847.66,2922.95,81.914,2.8832,128878468,1.5995E+11,0.8165
2010/12/14,2922.95,2928.3,2933.41,2912.42,2927.08,4.123,0.1411,120944936,1.52967E+11,0.7662
2010/12/15,2927.08,2927.26,2939.05,2905.65,2911.41,-15.663,-0.5351,109462489,1.4337E+11,0.693
2010/12/16,2911.41,2908.87,2921.28,2891.86,2898.14,-13.276,-0.456,87606313,1.0977E+11,0.5546
2010/12/17,2898.14,2896.77,2898.81,2881,2893.74,-4.398,-0.1518,73677136,93857086844,0.4664
2010/12/20,2893.74,2901.47,2911.56,2804.56,2852.92,-40.824,-1.4108,113755495,1.46605E+11,0.7191
2010/12/21,2852.92,2857.59,2908.17,2846.63,2904.12,51.199,1.7946,106825623,1.36465E+11,0.6753
2010/12/22,2904.12,2910.73,2917.2,2867.05,2877.9,-26.215,-0.9027,98325557,1.26067E+11,0.6213
2010/12/23,2877.9,2874.2,2893.71,2849.84,2855.22,-22.68,-0.7881,89002488,1.09373E+11,0.5623
2010/12/24,2855.22,2841.35,2853.49,2813.5,2835.16,-20.063,-0.7027,81216848,95886756272,0.513
2010/12/27,2835.16,2842.81,2876.81,2774.54,2781.4,-53.755,-1.896,97807278,1.2339E+11,0.6154
2010/12/28,2781.4,2768.03,2775.15,2730.41,2732.99,-48.412,-1.7406,84332632,96990632639,0.5297
2010/12/29,2732.99,2735.48,2753.03,2721.48,2751.53,18.537,0.6783,63941278,76202882886,0.3995
2010/12/30,2751.53,2751.97,2768.13,2724.54,2759.58,8.048,0.2925,73172046,86056703442,0.4572
2010/12/31,2759.58,2759.16,2808.93,2758.13,2808.08,48.502,1.7576,83350214,1.08442E+11,0.5209
2011/1/4,2808.08,2825.33,2855.4,2810.11,2852.65,44.571,1.5872,110072791,1.4566E+11,0.6832
2011/1/5,2852.65,2833.12,2850.49,2824.3,2838.59,-14.055,-0.4927,104415282,1.35265E+11,0.648
2011/1/6,2838.59,2838.44,2853.88,2816.95,2824.2,-14.396,-0.5072,84705616,1.13252E+11,0.5255
2011/1/7,2824.2,2820.67,2868.01,2807.87,2838.8,14.604,0.5171,113129568,1.37164E+11,0.7019
2011/1/10,2838.8,2832.62,2847.36,2786.86,2791.81,-46.992,-1.6553,90780872,1.10797E+11,0.5632
2011/1/11,2791.81,2783.48,2810.76,2770.34,2804.05,12.238,0.4384,80553780,94484834019,0.4997
2011/1/12,2804.05,2811.79,2828.47,2788.13,2821.31,17.258,0.6155,79246117,88093030257,0.4913
2011/1/13,2821.31,2830.53,2837.53,2810.87,2827.71,6.408,0.2271,74886265,87930916308,0.464
2011/1/14,2827.71,2817.05,2817.05,2780.44,2791.34,-36.369,-1.2862,76753880,90644705327,0.4755
2011/1/17,2791.34,2772.45,2780.94,2698.78,2706.66,-84.684,-3.0338,92519113,1.04849E+11,0.5732
2011/1/18,2706.66,2696.15,2715.41,2683.37,2708.98,2.319,0.0857,60377276,67738468876,0.374
2011/1/19,2708.98,2707.82,2759.6,2700.81,2758.1,49.118,1.8132,78493169,89943624643,0.4861
2011/1/20,2758.1,2752.8,2752.8,2676.13,2677.65,-80.445,-2.9167,86047191,95850318766,0.5329
2011/1/21,2677.65,2668.68,2746.18,2667.29,2715.29,37.642,1.4058,95639038,1.02843E+11,0.5921
2011/1/24,2715.29,2716.52,2736.11,2690.65,2695.72,-19.574,-0.7209,87920807,96191099725,0.5441
2011/1/25,2695.72,2691.69,2701.04,2661.45,2677.43,-18.288,-0.6784,69481412,75578247319,0.43
2011/1/26,2677.43,2677.17,2710.74,2676.77,2708.81,31.382,1.1721,60750899,67295416034,0.376
2011/1/27,2708.81,2690.83,2753,2677.21,2749.15,40.336,1.4891,105569163,1.15247E+11,0.6533
2011/1/28,2749.15,2741.31,2759.44,2733.29,2752.75,3.6,0.1309,85427992,98480283957,0.5286
2011/1/31,2752.75,2751.53,2790.92,2748.54,2790.69,37.944,1.3784,91502814,1.06841E+11,0.5661
2011/2/1,2790.69,2795.07,2805.05,2785.3,2798.96,8.266,0.2962,73350092,90093971270,0.4517
2011/2/9,2798.96,2778.7,2804.21,2764.87,2774.07,-24.895,-0.8894,87257788,1.04839E+11,0.5373
2011/2/10,2774.07,2769.65,2819.06,2760.18,2818.16,44.098,1.5897,97919763,1.17149E+11,0.6028
2011/2/11,2818.16,2815.12,2835.41,2807.61,2827.33,9.165,0.3252,107758171,1.27725E+11,0.6632
2011/2/14,2827.33,2828.57,2906.26,2828.57,2899.13,71.806,2.5397,154242970,1.79798E+11,0.9491
2011/2/15,2899.13,2900.43,2934.47,2892.64,2899.24,0.103,0.0036,152449898,1.87334E+11,0.9379
2011/2/16,2899.24,2893.68,2924.19,2882.55,2923.9,24.659,0.8505,127805697,1.60068E+11,0.7862
2011/2/17,2923.9,2929.26,2939.28,2905.03,2926.96,3.068,0.1049,130415498,1.69048E+11,0.8023
2011/2/18,2926.96,2924.23,2924.23,2890.26,2899.79,-27.172,-0.9283,113775463,1.42027E+11,0.6999
2011/2/21,2899.79,2886.54,2932.82,2884.19,2932.25,32.454,1.1192,118855883,1.46223E+11,0.7309
2011/2/22,2932.25,2941.32,2944.41,2851.62,2855.52,-76.73,-2.6168,153004622,1.91782E+11,0.9408
2011/2/23,2855.52,2844.99,2868.48,2839.2,2862.63,7.118,0.2493,111083059,1.37631E+11,0.683
2011/2/24,2862.63,2861.39,2881.54,2854.56,2878.6,15.969,0.5578,109772588,1.37322E+11,0.675
2011/2/25,2878.6,2876.78,2890.32,2848.65,2878.57,-0.038,-0.0013,100094039,1.24247E+11,0.6155
2011/2/28,2878.57,2880.17,2906.17,2861.82,2905.05,26.488,0.9202,118705763,1.48337E+11,0.7292
2011/3/1,2905.05,2906.29,2931.58,2901.55,2918.92,13.867,0.4773,136555048,1.72229E+11,0.8388
2011/3/2,2918.92,2905.51,2924.96,2883.57,2913.81,-5.112,-0.1751,133442258,1.65439E+11,0.8196
2011/3/3,2913.81,2918.73,2937.56,2900.76,2902.98,-10.83,-0.3717,150488884,1.77697E+11,0.9243
2011/3/4,2902.98,2902.19,2944.46,2898.08,2942.31,39.328,1.3547,118277241,1.44491E+11,0.7264
2011/3/7,2942.31,2952.72,3000.43,2952.72,2996.21,53.905,1.8321,160105884,2.07911E+11,0.9827
2011/3/8,2996.21,2996.73,3001.62,2976.6,2999.94,3.731,0.1245,126681154,1.68657E+11,0.7775
2011/3/9,2999.94,3002.55,3012.04,2989.34,3002.15,2.212,0.0737,124790735,1.65318E+11,0.7659
2011/3/10,3002.15,2995.77,2995.77,2954.37,2957.14,-45.011,-1.4993,123799889,1.66466E+11,0.7562
2011/3/11,2957.14,2942.42,2966.98,2927.68,2933.8,-23.347,-0.7895,115994480,1.52653E+11,0.7085
2011/3/14,2933.8,2923.98,2939.65,2914.46,2937.63,3.831,0.1306,116910618,1.52526E+11,0.7136
2011/3/15,2937.63,2927.98,2927.98,2850.95,2896.26,-41.371,-1.4083,154951951,1.87646E+11,0.9456
2011/3/16,2896.26,2894.25,2934.02,2894.25,2930.8,34.548,1.1929,130777237,1.65812E+11,0.7981
2011/3/17,2930.8,2906.96,2935.63,2885.65,2897.3,-33.506,-1.1432,137797827,1.70586E+11,0.8409
2011/3/18,2897.3,2920.81,2930.61,2900.87,2906.89,9.588,0.3309,100637335,1.27487E+11,0.6141
2011/3/21,2906.89,2913.91,2927.07,2895.15,2909.14,2.251,0.0774,96760275,1.22405E+11,0.5904
2011/3/22,2909.14,2917.69,2923.39,2884.75,2919.14,10.005,0.3439,95117457,1.20191E+11,0.5804
2011/3/23,2919.14,2919.02,2950.42,2911.63,2948.48,29.335,1.0049,112603475,1.38319E+11,0.6868
2011/3/24,2948.48,2949.85,2958.66,2942.13,2946.71,-1.771,-0.0601,108955979,1.37266E+11,0.6646
2011/3/25,2946.71,2948.54,2985.08,2946.7,2977.81,31.108,1.0557,136396367,1.71137E+11,0.8316
2011/3/28,2977.81,2985.36,3005.78,2979.2,2984.01,6.191,0.2079,156016878,1.96335E+11,0.9507
2011/3/29,2984.01,2979.87,2994.17,2953.54,2958.08,-25.928,-0.8689,168543246,1.99601E+11,1.0268
2011/3/30,2958.08,2955.45,2968.18,2935.75,2955.77,-2.306,-0.078,126493548,1.52547E+11,0.7704
2011/3/31,2955.77,2954.65,2961.63,2914.38,2928.11,-27.66,-0.9358,108935611,1.34408E+11,0.6635
2011/4/1,2928.11,2932.48,2967.85,2924.39,2967.41,39.299,1.3421,99844094,1.25719E+11,0.6079
2011/4/6,2967.41,2964.21,3005.24,2963.9,3001.36,33.95,1.1441,141650613,1.76488E+11,0.8623
2011/4/7,3001.36,3003.2,3012.29,2990.31,3007.91,6.549,0.2182,124734591,1.52942E+11,0.7581
2011/4/8,3007.91,3005.37,3031.1,2998.34,3030.02,22.112,0.7351,114337794,1.47122E+11,0.6948
2011/4/11,3030.02,3037.91,3059.57,3019.89,3022.75,-7.275,-0.2401,147189576,1.82751E+11,0.8941
2011/4/12,3022.75,3012.8,3039.12,3003.45,3021.37,-1.377,-0.0456,145990547,1.65602E+11,0.8868
2011/4/13,3021.37,3006.83,3050.4,2994.47,3050.4,29.029,0.9608,128202655,1.47379E+11,0.7786
2011/4/14,3050.4,3049.67,3058.24,3036.73,3042.64,-7.763,-0.2545,129487107,1.48648E+11,0.7864
2011/4/15,3042.64,3036.35,3062.53,3020.16,3050.53,7.891,0.2593,128530989,1.48684E+11,0.7805
2011/4/18,3050.53,3040.53,3067.46,3037.19,3057.33,6.803,0.223,137488739,1.60812E+11,0.8348
2011/4/19,3057.33,3038.81,3038.81,2996.22,2999.04,-58.288,-1.9065,141896394,1.66128E+11,0.857
2011/4/20,2999.04,3005.98,3019.12,2992.67,3007.04,7.996,0.2666,119741657,1.43798E+11,0.7232
2011/4/21,3007.04,3021.77,3035.47,3012.54,3026.67,19.631,0.6528,121510664,1.47387E+11,0.7337
2011/4/22,3026.67,3025.7,3032.97,3004.47,3010.52,-16.151,-0.5336,118525613,1.37407E+11,0.7143
2011/4/25,3010.52,3003.03,3003.61,2964.64,2964.95,-45.566,-1.5136,117316622,1.40504E+11,0.7051
2011/4/26,2964.95,2956.95,2970.28,2931.5,2938.98,-25.97,-0.8759,95154819,1.12451E+11,0.5711
2011/4/27,2938.98,2946.33,2961.13,2907.66,2925.41,-13.573,-0.4618,105492475,1.14841E+11,0.633
2011/4/28,2925.41,2937.95,2953.19,2884.84,2887.04,-38.364,-1.3114,105230875,1.1579E+11,0.6312
2011/4/29,2887.04,2886.63,2913.56,2871.01,2911.51,24.467,0.8475,87534255,93221530229,0.5251
2011/5/3,2911.51,2911.51,2933.46,2890.23,2932.19,20.677,0.7102,96402722,1.02709E+11,0.5782
2011/5/4,2932.19,2916.85,2916.97,2860.08,2866.02,-66.171,-2.2567,111481131,1.25356E+11,0.6686
2011/5/5,2866.02,2854.77,2880.13,2849.91,2872.4,6.387,0.2229,91084427,98812236389,0.5462
2011/5/6,2872.4,2842.77,2881.71,2834.46,2863.89,-8.518,-0.2965,91063909,1.05181E+11,0.5443
2011/5/9,2863.89,2868.24,2885.18,2861.42,2872.46,8.574,0.2994,81576155,94006376498,0.4874
2011/5/10,2872.46,2876.98,2891.03,2865.1,2890.63,18.174,0.6327,81297176,96056705123,0.4856
2011/5/11,2890.63,2890.35,2897.14,2868.35,2883.42,-7.214,-0.2496,92477122,1.07106E+11,0.5521
2011/5/12,2883.42,2864.98,2876.45,2843.1,2844.08,-39.337,-1.3642,100240961,1.14204E+11,0.5981
2011/5/13,2844.08,2846.31,2871.99,2832.25,2871.03,26.948,0.9475,93238815,1.03906E+11,0.5563
2011/5/16,2871.03,2864.38,2877.09,2846.31,2849.07,-21.964,-0.765,84648251,95786245699,0.5041
2011/5/17,2849.07,2846.45,2869.23,2821.2,2852.77,3.706,0.1301,94819847,1.09799E+11,0.564
2011/5/18,2852.77,2846.73,2877.43,2843.68,2872.77,19.998,0.701,76826970,90328330045,0.4569
2011/5/19,2872.77,2879.39,2884.14,2856.83,2859.57,-13.197,-0.4594,76994538,91205057076,0.4578
2011/5/20,2859.57,2858.31,2866.76,2850.45,2858.46,-1.115,-0.039,70743786,84003220756,0.4197
2011/5/23,2858.46,2853.29,2853.29,2771.12,2774.57,-83.89,-2.9348,98622045,1.11438E+11,0.5848
2011/5/24,2774.57,2766.06,2771.75,2744.78,2767.06,-7.513,-0.2708,74852898,88842176414,0.4438
2011/5/25,2767.06,2764.56,2771.18,2737.33,2741.74,-25.315,-0.9149,74406534,86236385809,0.441
2011/5/26,2741.74,2755.39,2764.89,2734.54,2736.53,-5.214,-0.1902,78741315,92594926319,0.4665
2011/5/27,2736.53,2739.39,2746.84,2708.55,2709.95,-26.58,-0.9713,82521052,91901555969,0.4888
2011/5/30,2709.95,2704.49,2728.06,2689.21,2706.36,-3.586,-0.1323,65174388,71116809685,0.386
2011/5/31,2706.36,2707.56,2744.93,2702.1,2743.47,37.111,1.3713,67900383,77797110767,0.4021
2011/6/1,2743.47,2737.06,2744.56,2726.5,2743.57,0.1,0.0036,68555501,77624943889,0.4059
2011/6/2,2743.57,2715.32,2728,2676.54,2705.18,-38.391,-1.3993,86021158,94278924971,0.5093
2011/6/3,2705.18,2701.77,2732.43,2701.25,2728.02,22.839,0.8443,67983945,78273698792,0.4015
2011/6/7,2728.02,2720.97,2745.77,2717.31,2744.3,16.28,0.5968,65021293,79144376103,0.3837
2011/6/8,2744.3,2742.04,2754.12,2715.25,2750.29,5.988,0.2182,74294661,87503873943,0.4383
2011/6/9,2750.29,2743.54,2747.33,2702.7,2703.35,-46.943,-1.7068,83469268,95128112398,0.4922
2011/6/10,2703.35,2696.13,2707.74,2672.32,2705.14,1.798,0.0665,73400294,83170621045,0.4328
2011/6/13,2705.14,2687.65,2703.42,2669.4,2700.38,-4.764,-0.1761,63069459,73168505455,0.3715
2011/6/14,2700.38,2696.22,2735.55,2691.67,2730.04,29.661,1.0984,83097514,95202692908,0.4893
2011/6/15,2730.04,2717.68,2730.48,2705.07,2705.43,-24.609,-0.9014,74856945,85433282733,0.4408
2011/6/16,2705.43,2685.63,2691.94,2663.12,2664.28,-41.148,-1.5209,70927870,76584465459,0.4172
2011/6/17,2664.28,2661.41,2675.03,2641.39,2642.82,-21.465,-0.8057,64442633,74389549410,0.3786
2011/6/20,2642.82,2635.83,2637.88,2610.99,2621.25,-21.565,-0.816,60059864,65210745084,0.3526
2011/6/21,2621.25,2628.02,2648.02,2618.81,2646.48,25.23,0.9625,64821871,73287995236,0.3806
2011/6/22,2646.48,2648.53,2657.73,2633.47,2649.32,2.838,0.1072,58313802,64614596270,0.3423
2011/6/23,2649.32,2640.66,2693.42,2630.34,2688.25,38.928,1.4694,73772688,82454849436,0.4329
2011/6/24,2688.25,2678.05,2759.71,2674.3,2746.21,57.962,2.1561,125773628,1.42646E+11,0.7367
2011/6/27,2746.21,2746.79,2769.04,2743.5,2758.23,12.019,0.4377,101601018,1.16169E+11,0.5951
2011/6/28,2758.23,2759.71,2763.28,2736.4,2759.2,0.972,0.0352,88277450,1.04046E+11,0.5167
2011/6/29,2759.2,2757.4,2759.23,2727.25,2728.48,-30.719,-1.1133,88224197,99001117841,0.5162
2011/6/30,2728.48,2729.99,2774.37,2729.99,2762.08,33.593,1.2312,90967124,1.03037E+11,0.5311
2011/7/1,2762.08,2767.83,2778.67,2752.97,2759.36,-2.714,-0.0983,92072878,1.05453E+11,0.5369
2011/7/4,2759.36,2770.94,2813.27,2770.94,2812.82,53.456,1.9373,121962260,1.43819E+11,0.7088
2011/7/5,2812.82,2812.72,2818.14,2799.11,2816.36,3.537,0.1257,110124224,1.28655E+11,0.6399
2011/7/6,2816.36,2811.82,2811.82,2780.73,2810.48,-5.876,-0.2086,103104393,1.22089E+11,0.599
2011/7/7,2810.48,2813.19,2825.12,2793.89,2794.27,-16.212,-0.5768,116512143,1.40065E+11,0.6749
