时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%),,,
2006-03-03,953.37,951.93,956.95,941.8,954.46,1.09,0.1143,9435600,446000000,0,,,
2006-03-06,954.46,955.25,957.2,949.46,952.35,-2.11,-0.2211,7323000,338000000,0,,,
2006-03-07,952.35,951.64,951.64,927.5,928.58,-23.77,-2.4959,8621100,383000000,0,,,
2006-03-08,928.58,924.61,927.79,913.71,924.83,-3.75,-0.4038,7226700,328000000,0,,,
2006-03-09,924.83,923.32,926.56,917.49,920.13,-4.7,-0.5082,6110900,276000000,0,,,
2006-03-10,920.13,922.44,925.1,917.91,921.68,1.55,0.1685,6049100,273000000,0,,,
2006-03-13,921.68,921.23,928.83,920.05,928.52,6.84,0.7421,5621900,252000000,0,,,
2006-03-14,928.52,929.01,931.86,923.47,931.72,3.2,0.3446,6342600,288000000,0,,,
2006-03-15,931.72,931.27,942.71,930,942.69,10.97,1.1774,7998600,398000000,0,,,
2006-03-16,942.69,942.72,945.56,939.21,945.52,2.83,0.3002,8182300,391000000,0,,,
2006-03-17,945.52,944.95,946.53,938.9,943.73,-1.79,-0.1893,8944900,418000000,0,,,
2006-03-20,943.73,944.1,956.14,939.85,956.14,12.41,1.315,9120400,409000000,0,,,
2006-03-21,956.14,957.89,963.99,955.01,959.93,3.79,0.3964,11865300,534000000,0,,,
2006-03-22,959.93,959.52,972.14,957.38,972.14,12.21,1.272,11514200,519000000,0,,,
2006-03-23,972.14,972.72,982.62,971.18,980.84,8.7,0.8949,13897900,635000000,0,,,
2006-03-24,980.84,982.46,983.84,972.85,974.27,-6.57,-0.6698,12648000,581000000,0,,,
2006-03-27,974.27,974.56,984.3,969.67,984.15,9.88,1.0141,10706900,475000000,0,,,
2006-03-28,984.15,987.53,994.98,986.35,994.52,10.37,1.0537,13360100,606000000,0,,,
2006-03-29,994.52,995.69,1007.99,993.71,997.7,3.18,0.3198,15784100,746000000,0,,,
2006-03-30,997.7,997.14,998.91,986.51,986.96,-10.74,-1.0765,13330000,634000000,0,,,
2006-03-31,986.96,988.96,1000.53,985.41,1000.25,13.29,1.3466,13282300,679000000,0,,,
2006-04-03,1000.25,1001.32,1025.79,1001.32,1025.79,25.54,2.5534,17490900,864000000,0,,,
2006-04-04,1025.79,1029.11,1038.11,1024.17,1038.11,12.32,1.201,18674900,932000000,0,,,
2006-04-05,1038.11,1039.78,1049.08,1037.6,1048.67,10.56,1.0172,18667900,928000000,0,,,
2006-04-06,1048.67,1052.35,1064.58,1045.9,1053.6899,5.0199,0.4787,21173400,1056000000,0,,,
2006-04-07,1053.6899,1056.29,1068.17,1051.79,1068.11,14.4201,1.3685,21288500,1043000000,0,,,
2006-04-10,1068.11,1071.1899,1090.72,1069.73,1090.72,22.61,2.1168,21976500,1022000000,0,,,
2006-04-11,1090.72,1097.27,1098.96,1081.6899,1094.41,3.69,0.3383,22595800,1077000000,0,,,
2006-04-12,1094.41,1095.0699,1101.49,1089.13,1095.5,1.09,0.0996,20140500,969000000,0,,,
2006-04-13,1095.5,1097.29,1103.66,1062.47,1062.6899,-32.8101,-2.995,22614400,1073000000,0,,,
2006-04-14,1062.6899,1058.71,1088.27,1053.89,1088.1801,25.4902,2.3986,16434900,796000000,0,,,
2006-04-17,1088.1801,1086.24,1097.5,1080.62,1093.51,5.3299,0.4898,19137300,930000000,0,,,
2006-04-18,1093.51,1094.36,1100.88,1087.01,1097.73,4.22,0.3859,17175700,860000000,0,,,
2006-04-19,1097.73,1098.58,1100.66,1082.1801,1100.66,2.93,0.2669,18561800,957000000,0,,,
2006-04-20,1100.66,1102.27,1102.27,1084.2,1091.85,-8.81,-0.8004,19770200,1056000000,0,,,
2006-04-21,1091.85,1091.66,1106.54,1081.1899,1102.55,10.7,0.98,20485100,1083000000,0,,,
2006-04-24,1102.55,1106.12,1107.59,1083.09,1094.38,-8.17,-0.741,22778300,1195000000,0,,,
2006-04-25,1094.38,1091.83,1109.3101,1076.91,1103.0601,8.6801,0.7932,20744200,1106000000,0,,,
2006-04-26,1103.0601,1103.75,1125.87,1102.83,1116.8101,13.75,1.2465,22602800,1247000000,0,,,
2006-04-27,1116.8101,1119.67,1127.97,1110.6899,1125.3199,8.5098,0.762,18574300,975000000,0,,,
2006-04-28,1125.3199,1117.51,1146.38,1098.77,1141.6899,16.37,1.4547,20532800,1100000000,0,,,
2006-05-08,1141.6899,1148.08,1181.53,1148.08,1180.73,39.0401,3.4195,22440400,1185000000,0,,,
2006-05-09,1180.73,1188.8,1218.09,1182.95,1218.09,37.36,3.1641,29808600,1551000000,0,,,
2006-05-10,1218.09,1227.29,1247.23,1214.73,1241.5699,23.4799,1.9276,31202900,1628000000,0,,,
2006-05-11,1241.5699,1247.12,1278.7,1237.72,1237.77,-3.7999,-0.3061,36588900,1983000000,0,,,
2006-05-12,1237.77,1239.76,1283.75,1237.63,1283.6801,45.9101,3.7091,32967200,1804000000,0,,,
2006-05-15,1283.6801,1303.38,1344.96,1291.37,1344.92,61.2399,4.7707,40668900,2255000000,0,,,
2006-05-16,1344.92,1347.1899,1357.8101,1291.4399,1297.9301,-46.9899,-3.4939,39381600,2303000000,0,,,
2006-05-17,1297.9301,1302.61,1327.24,1289.15,1318.97,21.0399,1.621,32137100,1859000000,0,,,
2006-05-18,1318.97,1311.4301,1336.4399,1294.91,1328.21,9.24,0.7005,28510400,1564000000,0,,,
2006-05-19,1328.21,1332.16,1369.4301,1327.1899,1365.65,37.44,2.8188,30784000,1778000000,0,,,
2006-05-22,1365.65,1370.5,1396.49,1364.45,1386.75,21.1,1.5451,33218200,1883000000,0,,,
2006-05-23,1386.75,1388.03,1388.03,1325.99,1326.16,-60.59,-4.3692,31406300,1736000000,0,,,
2006-05-24,1326.16,1333.3101,1360.16,1279.95,1308.6899,-17.4701,-1.3173,26600900,1505000000,0,,,
2006-05-25,1308.6899,1304.08,1329.63,1298.73,1324.92,16.2301,1.2402,19663800,1068000000,0,,,
2006-05-26,1324.92,1330.23,1355.63,1329.14,1355.5,30.58,2.3081,20931200,1165000000,0,,,
2006-05-29,1355.5,1362.84,1387.5601,1352.98,1387.52,32.02,2.3622,23429300,1310000000,0,,,
2006-05-30,1387.52,1391.62,1411.38,1380.2,1410.54,23.02,1.6591,24941400,1466000000,0,,,
2006-05-31,1410.54,1408.91,1426.08,1392.15,1402.33,-8.21,-0.582,27598900,1578000000,0,,,
2006-06-01,1402.33,1402.34,1455.74,1401.84,1455.74,53.41,3.8087,33069600,1877000000,0,,,
2006-06-02,1455.74,1462.61,1475.09,1440.27,1457.76,2.02,0.1388,38325500,2166000000,0,,,
2006-06-05,1457.76,1461.02,1484.46,1443.3101,1484.29,26.53,1.8199,29413900,1690000000,0,,,
2006-06-06,1484.29,1482.8,1485.5699,1464.1,1470.45,-13.84,-0.9324,25329400,1457000000,0,,,
2006-06-07,1470.45,1470.26,1470.26,1370.39,1370.8101,-99.6399,-6.7762,27931300,1555000000,0,,,
2006-06-08,1370.8101,1357.3,1379.37,1326.78,1376.08,5.2699,0.3844,24671600,1274000000,0,,,
2006-06-09,1376.08,1371.4,1386.9301,1345.6,1346.48,-29.6,-2.151,23220700,1263000000,0,,,
2006-06-12,1346.48,1339.54,1361.91,1329.2,1352.58,6.1,0.453,14672100,850000000,0,,,
2006-06-13,1352.58,1350.74,1369.61,1342.47,1361.53,8.95,0.6617,14557800,830000000,0,,,
2006-06-14,1361.53,1351.34,1351.34,1328.87,1347.88,-13.65,-1.0025,13987900,790000000,0,,,
2006-06-15,1347.88,1346,1366.4,1344.78,1352.34,4.46,0.3309,13827300,796000000,0,,,
2006-06-16,1352.34,1362.0601,1382.6,1360.42,1382.41,30.07,2.2236,15949300,923000000,0,,,
2006-06-19,1382.41,1367.0601,1405.13,1359.75,1398,15.59,1.1277,17174500,1001000000,0,,,
2006-06-20,1398,1397.16,1415.88,1391.36,1414.91,16.91,1.2096,17933400,1064000000,0,,,
2006-06-21,1414.91,1414.9399,1426.98,1399.6899,1410.5,-4.41,-0.3117,18241700,1092000000,0,,,
2006-06-22,1410.5,1409.15,1416.03,1399.28,1411.28,0.78,0.0553,16067100,944000000,0,,,
2006-06-23,1411.28,1408.42,1430.63,1401.5,1430.51,19.23,1.3626,16887000,961000000,0,,,
2006-06-26,1430.51,1433.24,1458.8,1433.24,1457.14,26.63,1.8616,20453200,1191000000,0,,,
2006-06-27,1457.14,1460.9,1466.12,1447.6801,1464.6899,7.5499,0.5181,20306100,1156000000,0,,,
2006-06-28,1464.6899,1463.24,1468.86,1454.76,1461.79,-2.8999,-0.198,17768400,988000000,0,,,
2006-06-29,1461.79,1465.86,1489.96,1465.86,1488.16,26.37,1.804,24385400,1416000000,0,,,
2006-06-30,1488.16,1495.51,1501.27,1476.22,1486,-2.16,-0.1451,24636700,1423000000,0,,,
2006-07-03,1486,1489.46,1514.0699,1483.95,1514.0699,28.0699,1.889,25348800,1438000000,0,,,
2006-07-04,1514.0699,1516.7,1525.1899,1496.63,1508.84,-5.2299,-0.3454,27850100,1605000000,0,,,
2006-07-05,1508.84,1508.36,1508.36,1475.02,1497.66,-11.18,-0.741,21574700,1272000000,0,,,
2006-07-06,1497.66,1498.04,1539.39,1497.21,1539.1801,41.5201,2.7723,25426100,1503000000,0,,,
2006-07-07,1539.1801,1544.97,1549.61,1534.1899,1541.25,2.0699,0.1345,25026900,1449000000,0,,,
2006-07-10,1541.25,1542.9,1551.09,1530.53,1550.04,8.79,0.5703,19808500,1173000000,0,,,
2006-07-11,1550.04,1551.64,1561.9,1543.71,1561.84,11.8,0.7613,20802000,1237000000,0,,,
2006-07-12,1561.84,1564.45,1577.4,1560.0699,1562.0601,0.2201,0.0141,25275400,1509000000,0,,,
2006-07-13,1562.0601,1558.4301,1558.6,1459.67,1459.78,-102.2801,-6.5478,34944600,1968000000,0,,,
2006-07-14,1459.78,1442.33,1484.89,1435.75,1470.47,10.69,0.7323,21196900,1190000000,0,,,
2006-07-17,1470.47,1467.26,1494.79,1460.73,1494.79,24.32,1.6539,17734100,1015000000,0,,,
2006-07-18,1494.79,1494.96,1506.59,1481.0699,1506.59,11.8,0.7894,17912000,993000000,0,,,
2006-07-19,1506.59,1503.6801,1503.6801,1460.05,1472.35,-34.24,-2.2727,19013800,1057000000,0,,,
2006-07-20,1472.35,1470.53,1486.9399,1462.41,1484.41,12.06,0.8191,16248500,859000000,0,,,
2006-07-21,1484.41,1483.04,1494.8101,1482.92,1493.04,8.63,0.5814,15893100,853000000,0,,,
2006-07-24,1493.04,1464.27,1497.52,1453.09,1496.61,3.57,0.2391,16307500,891000000,0,,,
2006-07-25,1496.61,1498.23,1522.4399,1498.23,1518.17,21.56,1.4406,17835400,990000000,0,,,
2006-07-26,1518.17,1521.89,1529.29,1512.01,1523.86,5.69,0.3748,17399900,955000000,0,,,
2006-07-27,1523.86,1523.15,1531.6899,1492.67,1506.5601,-17.2999,-1.1353,19791100,1084000000,0,,,
2006-07-28,1506.5601,1504.58,1510.8,1472.63,1492.11,-14.4501,-0.9591,18604600,1008000000,0,,,
2006-07-31,1492.11,1487.78,1487.78,1424.52,1425.04,-67.07,-4.495,17977100,953000000,0,,,
2006-08-01,1425.04,1422.27,1435.65,1403.4,1408.9,-16.14,-1.1326,14318300,745000000,0,,,
2006-08-02,1408.9,1409.63,1417.37,1378.6,1401.86,-7.04,-0.4997,13078200,661000000,0,,,
2006-08-03,1401.86,1402.9301,1412.12,1387.04,1401.16,-0.7,-0.0499,11173200,580000000,0,,,
2006-08-04,1401.16,1401.62,1407.77,1353.1801,1354.78,-46.38,-3.3101,13257300,682000000,0,,,
2006-08-07,1354.78,1349.24,1349.24,1321.1,1323.73,-31.05,-2.2919,12437000,614000000,0,,,
2006-08-08,1323.73,1323,1364.99,1323,1364.99,41.26,3.1169,12371100,602000000,0,,,
2006-08-09,1364.99,1365.16,1375.46,1355.54,1367.4,2.41,0.1766,11927100,594000000,0,,,
2006-08-10,1367.4,1367.3199,1391.14,1367.3,1391.14,23.74,1.7361,12458200,629000000,0,,,
2006-08-11,1391.14,1391.47,1401.33,1382.05,1398.01,6.87,0.4938,12293800,617000000,0,,,
2006-08-14,1398.01,1397.92,1401.28,1352.8101,1356.85,-41.16,-2.9442,12974800,634000000,0,,,
2006-08-15,1356.85,1355.88,1383.36,1346.16,1383.36,26.51,1.9538,10117200,497000000,0,,,
2006-08-16,1383.36,1383.83,1407.3101,1378.92,1407.3101,23.9501,1.7313,13800800,720000000,0,,,
2006-08-17,1407.3101,1406.4399,1406.4399,1381.14,1395.72,-11.5901,-0.8236,12259600,611000000,0,,,
2006-08-18,1395.72,1392.16,1402.91,1383.71,1384.9,-10.82,-0.7752,10095900,502000000,0,,,
2006-08-21,1384.9,1339.52,1392.97,1329.8199,1392.97,8.07,0.5827,11813100,580000000,0,,,
2006-08-22,1392.97,1392.23,1413.02,1389.6801,1408.85,15.88,1.14,14067500,743000000,0,,,
2006-08-23,1408.85,1409.88,1414.98,1398.54,1403.58,-5.27,-0.3741,13522200,716000000,0,,,
2006-08-24,1403.58,1402.83,1416.9,1391.73,1416.9,13.32,0.949,12826400,656000000,0,,,
2006-08-25,1416.9,1418.12,1429.24,1416.1,1421.1,4.2,0.2964,15006800,782000000,0,,,
2006-08-28,1421.1,1425.48,1457.3199,1425.48,1457.3199,36.2199,2.5487,19226100,1022000000,0,,,
2006-08-29,1457.3199,1460.52,1482.41,1456.08,1456.4399,-0.88,-0.0604,24396300,1286000000,0,,,
2006-08-30,1456.4399,1452.74,1468.99,1445.91,1468.66,12.2201,0.839,16136900,837000000,0,,,
2006-08-31,1468.66,1469.86,1479.9,1463.2,1479.9,11.24,0.7653,17971400,958000000,0,,,
2006-09-01,1479.9,1477.48,1481.65,1447.03,1451.95,-27.95,-1.8886,18102300,971000000,0,,,
2006-09-04,1451.95,1456.6801,1484.4399,1455.3,1484.4399,32.4899,2.2377,16296000,890000000,0,,,
2006-09-05,1484.4399,1488.02,1492.9301,1480.78,1490.15,5.7101,0.3847,19483700,1037000000,0,,,
2006-09-06,1490.15,1491.83,1497.01,1476.37,1497.01,6.86,0.4604,17850900,967000000,0,,,
2006-09-07,1497.01,1497.54,1497.54,1465.04,1472.51,-24.5,-1.6366,14341700,807000000,0,,,
2006-09-08,1472.51,1470.83,1480.39,1469.41,1473.92,1.41,0.0958,11912100,637000000,0,,,
2006-09-11,1473.92,1474.47,1481.9301,1453.59,1481.9301,8.0101,0.5435,14193200,775000000,0,,,
2006-09-12,1481.9301,1482,1490.42,1479.04,1487.74,5.8099,0.392,15312000,831000000,0,,,
2006-09-13,1487.74,1488.14,1488.76,1464.85,1466.04,-21.7,-1.4586,14936900,816000000,0,,,
2006-09-14,1466.04,1464.45,1469.11,1448.54,1467.8,1.76,0.1201,15010700,807000000,0,,,
2006-09-15,1467.8,1468.0601,1484.6899,1466.84,1484.6899,16.8899,1.1507,15522900,826000000,0,,,
2006-09-18,1484.6899,1487.86,1507.9399,1485.96,1507.9399,23.25,1.566,17494000,933000000,0,,,
2006-09-19,1507.9399,1510.14,1516.87,1502.65,1512.96,5.0201,0.3329,19406300,1024000000,0,,,
2006-09-20,1512.96,1510.35,1521.65,1499.76,1517.29,4.33,0.2862,17609900,966000000,0,,,
2006-09-21,1517.29,1516.26,1523.75,1511.16,1521.95,4.66,0.3071,16687400,897000000,0,,,
2006-09-22,1521.95,1522.79,1523.55,1505.15,1509.39,-12.56,-0.8253,18487600,1011000000,0,,,
2006-09-25,1509.39,1508.2,1522.4,1499.48,1514.28,4.89,0.324,17092100,995000000,0,,,
2006-09-26,1514.28,1513.47,1514.65,1497.4,1508.2,-6.08,-0.4015,15939400,910000000,0,,,
2006-09-27,1508.2,1506.8,1522.45,1505.04,1522.45,14.25,0.9448,13780100,791000000,0,,,
2006-09-28,1522.45,1523.03,1540.51,1521.42,1535.27,12.82,0.8421,16197200,954000000,0,,,
2006-09-29,1535.27,1537.7,1552.3101,1537.7,1550.8,15.53,1.0115,19163800,1094000000,0,,,
2006-10-09,1550.8,1562.49,1579.52,1560.33,1579.52,28.72,1.8519,21129900,1189000000,0,,,
2006-10-10,1579.52,1581.11,1591.45,1571.8,1588.8101,9.2901,0.5882,25278800,1360000000,0,,,
2006-10-11,1588.8101,1587.64,1591.45,1573.48,1591.45,2.6399,0.1662,21603300,1170000000,0,,,
2006-10-12,1591.45,1591.39,1591.39,1567.01,1567.29,-24.16,-1.5181,22633600,1217000000,0,,,
2006-10-13,1567.29,1566.01,1579.0699,1561.45,1575.86,8.57,0.5468,17678800,980000000,0,,,
2006-10-16,1575.86,1577.25,1579.21,1563.84,1567.09,-8.77,-0.5565,18015100,977000000,0,,,
2006-10-17,1567.09,1566.74,1575.48,1562.04,1568.51,1.42,0.0906,16322100,911000000,0,,,
2006-10-18,1568.51,1568.13,1588.59,1565.5699,1588.59,20.08,1.2802,15533600,850000000,0,,,
2006-10-19,1588.59,1589.39,1597.38,1586.8101,1597.38,8.79,0.5533,18859100,1057000000,0,,,
2006-10-20,1597.38,1598.13,1600.4301,1586.5601,1587.9,-9.48,-0.5935,19020200,1084000000,0,,,
2006-10-23,1587.9,1586.8199,1588.75,1529.47,1537.3199,-50.5801,-3.1853,21134800,1166000000,0,,,
2006-10-24,1537.3199,1535.85,1577.09,1535.85,1577.09,39.7701,2.587,17996600,1024000000,0,,,
2006-10-25,1577.09,1579.58,1583.12,1550.84,1565.9,-11.19,-0.7095,19871300,1131000000,0,,,
2006-10-26,1565.9,1568.8199,1568.8199,1551.28,1556.6899,-9.2101,-0.5882,15862200,923000000,0,,,
2006-10-27,1556.6899,1555.11,1557.63,1524.97,1530.26,-26.4299,-1.6978,16776200,965000000,0,,,
2006-10-30,1530.26,1527.01,1531.52,1504.13,1527.22,-3.04,-0.1987,13871500,778000000,0,,,
2006-10-31,1527.22,1526.53,1541.64,1523.97,1541.64,14.42,0.9442,14092000,808000000,0,,,
2006-11-01,1541.64,1541.61,1548.52,1531.1,1548.52,6.88,0.4463,15680100,925000000,0,,,
2006-11-02,1548.52,1548.2,1548.2,1530.85,1545.83,-2.69,-0.1737,15894500,903000000,0,,,
2006-11-03,1545.83,1545.6801,1553.6801,1544.1801,1549.66,3.83,0.2478,14239300,821000000,0,,,
2006-11-06,1549.66,1540.08,1547.01,1531.55,1540.61,-9.05,-0.584,14907400,864000000,0,,,
2006-11-07,1540.61,1540.8,1540.8,1507.52,1525.65,-14.96,-0.971,16321700,944000000,0,,,
2006-11-08,1525.65,1524.98,1527.2,1517.1899,1521.45,-4.2,-0.2753,12096600,700000000,0,,,
2006-11-09,1521.45,1518.72,1538.5699,1515.99,1537.86,16.41,1.0786,13195000,776000000,0,,,
2006-11-10,1537.86,1539.21,1539.8199,1490.61,1498.87,-38.99,-2.5353,15683400,870000000,0,,,
2006-11-13,1498.87,1496.42,1496.67,1437.83,1445.6801,-53.1899,-3.5487,14993600,820000000,0,,,
2006-11-14,1445.6801,1443.5699,1461.72,1422.74,1461.72,16.0399,1.1095,12422900,687000000,0,,,
2006-11-15,1461.72,1461.26,1484.45,1453.85,1484.45,22.73,1.555,13274900,748000000,0,,,
2006-11-16,1484.45,1485.91,1487.0601,1461.55,1462.6801,-21.7699,-1.4665,15009700,875000000,0,,,
2006-11-17,1462.6801,1459.71,1476.75,1452.6899,1476.75,14.0699,0.9619,12995200,739000000,0,,,
2006-11-20,1476.75,1476.48,1476.89,1453.13,1466.65,-10.1,-0.6839,14596400,842000000,0,,,
2006-11-21,1466.65,1465.83,1477.6801,1450.34,1477.6801,11.0301,0.7521,14237600,805000000,0,,,
2006-11-22,1477.6801,1478.12,1509.1899,1474.5699,1500.8101,23.13,1.5653,18195600,1007000000,0,,,
2006-11-23,1500.8101,1500.12,1509.3199,1495.92,1509.3199,8.5098,0.567,16538900,922000000,0,,,
2006-11-24,1509.3199,1509.63,1533.85,1499.89,1532.02,22.7001,1.504,19774500,1107000000,0,,,
2006-11-27,1532.02,1532.54,1567.05,1530.66,1567.05,35.03,2.2865,19812300,1156000000,0,,,
2006-11-28,1567.05,1567.01,1582.52,1563.79,1577.1801,10.1301,0.6464,19723100,1178000000,0,,,
2006-11-29,1577.1801,1561.78,1597,1543.12,1597,19.8199,1.2567,20951200,1241000000,0,,,
2006-11-30,1597,1599.04,1626.84,1599.04,1623.8199,26.8199,1.6794,27614700,1589000000,0,,,
2006-12-01,1623.8199,1626.75,1637.21,1619.3199,1629.21,5.3901,0.3319,27637900,1638000000,0,,,
2006-12-04,1629.21,1631.61,1663.2,1631.61,1663.2,33.99,2.0863,29837800,1738000000,0,,,
2006-12-05,1663.2,1666.4399,1680.33,1651.89,1675.46,12.26,0.7371,35176800,1977000000,0,,,
2006-12-06,1675.46,1674.3101,1678.23,1598.8101,1649.14,-26.32,-1.5709,37482800,2068000000,0,,,
2006-12-07,1649.14,1644.8101,1662.96,1632.9,1632.91,-16.23,-0.9841,32934300,1820000000,0,,,
2006-12-08,1632.91,1618.16,1622.35,1570.72,1571.1801,-61.7299,-3.7804,25808700,1404000000,0,,,
2006-12-11,1571.1801,1565.95,1621.26,1565.95,1621.26,50.0799,3.1874,20101800,1087000000,0,,,
2006-12-12,1621.26,1626.03,1631.76,1596.08,1626.59,5.33,0.3288,21684000,1195000000,0,,,
2006-12-13,1626.59,1627.5699,1637,1612.39,1634.84,8.25,0.5072,18968600,1129000000,0,,,
2006-12-14,1634.84,1636.55,1662.27,1634.8199,1662.27,27.43,1.6778,21859200,1279000000,0,,,
2006-12-15,1662.27,1667.72,1689.67,1666.66,1689.67,27.4,1.6483,26099500,1575000000,0,,,
2006-12-18,1689.67,1699.0699,1718.29,1696.91,1717.23,27.56,1.6311,30747000,1845000000,0,,,
2006-12-19,1717.23,1720.5699,1724.53,1681.4399,1724.53,7.3,0.4251,32015700,1924000000,0,,,
2006-12-20,1724.53,1706.2,1756,1702.03,1756,31.47,1.8248,33838300,1974000000,0,,,
2006-12-21,1756,1755.49,1769.0699,1733.53,1737.38,-18.62,-1.0604,36040800,2052000000,0,,,
2006-12-22,1737.38,1721.33,1741.61,1707.45,1728.4,-8.98,-0.5169,27420500,1510000000,0,,,
2006-12-25,1728.4,1742.5,1755.7,1730.23,1744.8199,16.4199,0.95,26413500,1509000000,0,,,
2006-12-26,1744.8199,1747.98,1751.21,1709.54,1726.78,-18.0399,-1.0339,23931500,1364000000,0,,,
2006-12-27,1726.78,1727.8199,1738.53,1723.37,1738.53,11.75,0.6805,20997500,1232000000,0,,,
2006-12-28,1738.53,1739.86,1741.05,1690,1704.72,-33.81,-1.9447,24081400,1391000000,0,,,
2006-12-29,1704.72,1706.54,1733.46,1706.54,1726.15,21.43,1.2571,24615500,1463000000,0,,,
2007-01-04,1726.15,1738.9301,1748.09,1719.5,1723.6899,-2.4601,-0.1425,32129900,1874000000,0,,,
2007-01-05,1723.6899,1719.28,1770.48,1712.74,1770.48,46.7901,2.7145,29545500,1703000000,0,,,
2007-01-08,1770.48,1773.02,1851.96,1773.02,1851.96,81.48,4.6021,39719300,2314000000,0,,,
2007-01-09,1851.96,1855.35,1893.72,1853.9,1891.87,39.91,2.155,42845900,2495000000,0,,,
2007-01-10,1891.87,1896.71,1940.83,1884.62,1940.83,48.96,2.5879,45406300,2637000000,0,,,
2007-01-11,1940.83,1946.5,2005.0601,1935.4,1952.24,11.41,0.5879,53883500,3151000000,0,,,
2007-01-12,1952.24,1941.35,1972.87,1879.59,1881.75,-70.49,-3.6107,44080100,2582000000,0,,,
2007-01-15,1881.75,1881.47,1986.54,1881.47,1986.54,104.79,5.5688,38812600,2371000000,4.8395,,,
2007-01-16,1986.54,1991.6899,2055.02,1991.04,2055.02,68.48,3.4472,48074400,3069000000,5.9869,,,
2007-01-17,2055.02,2064.29,2093.8899,1992.54,2035.65,-19.37,-0.9426,58832900,3838000000,7.3254,,,
2007-01-18,2035.65,2025.85,2085.3999,2002.66,2085.3999,49.7499,2.4439,50949500,3221000000,6.3269,,,
2007-01-19,2085.3999,2097.5,2159.6499,2097.5,2159.6399,74.24,3.56,57925200,3695000000,7.1673,,,
2007-01-22,2159.6399,2183.4399,2259.03,2183.4399,2258.99,99.3501,4.6003,63589200,4093000000,7.8681,,,
2007-01-23,2258.99,2267.45,2268.6899,2175.6001,2261.78,2.79,0.1235,61080200,3960000000,7.5433,,,
2007-01-24,2261.78,2260.71,2295.26,2236.5801,2283.7,21.92,0.9691,51041200,3393000000,6.3033,,,
2007-01-25,2283.7,2271.52,2271.52,2172.98,2174.24,-109.46,-4.7931,48175700,3217000000,5.9482,,,
2007-01-26,2174.24,2143.99,2196.28,2061.6599,2186.27,12.03,0.5533,44759400,2878000000,5.5263,,,
2007-01-29,2186.27,2201.5901,2261.24,2201.5901,2260.6001,74.3301,3.3999,45646700,3079000000,5.6359,,,
2007-01-30,2260.6001,2271.47,2280.73,2230.6499,2255.9399,-4.6602,-0.2061,50247700,3316000000,6.2038,,,
2007-01-31,2255.9399,2251.3201,2258.7,2129.79,2142.8899,-113.05,-5.0112,49046900,3283000000,6.0556,,,
2007-02-01,2142.8899,2120.01,2176.2,2080.1599,2165.4099,22.52,1.0509,42338800,2758000000,5.2249,,,
2007-02-02,2165.4099,2170.03,2190.96,2124.3,2127.1001,-38.3098,-1.7692,38610600,2575000000,4.7648,,,
2007-02-05,2127.1001,2122.3701,2166.0901,2118.8701,2152.25,25.1499,1.1824,30134100,2012000000,3.7187,,,
2007-02-06,2152.25,2158.5,2198.6299,2148.1001,2198.24,45.99,2.1368,30876200,2071000000,3.8087,,,
2007-02-07,2198.24,2209.6499,2237.9399,2208.3799,2237.9399,39.6999,1.806,38327000,2610000000,4.7274,,,
2007-02-08,2237.9399,2245.0801,2282.1899,2233.52,2278.45,40.5101,1.8102,39053900,2671000000,4.8142,,,
2007-02-09,2278.45,2282.6299,2300.8101,2263.6101,2287.3799,8.9299,0.3919,37161800,2494000000,4.5809,,,
2007-02-12,2287.3799,2291.6599,2341.0701,2291.6599,2341.0701,53.6902,2.3472,36188400,2501000000,4.4553,,,
2007-02-13,2341.0701,2351.6499,2384.1599,2338.5701,2384.1599,43.0898,1.8406,38163800,2680000000,4.6963,,,
2007-02-14,2384.1599,2386.8401,2445.76,2380.74,2435.96,51.8001,2.1727,44065600,3122000000,5.4131,,,
2007-02-15,2435.96,2451.4399,2512.55,2451.3201,2512.3999,76.4399,3.138,51516500,3710000000,6.3245,,,
2007-02-16,2512.3999,2528.8401,2581.5601,2519.23,2541.4099,29.01,1.1547,54056800,3996000000,6.6065,,,
2007-02-26,2541.4099,2557.25,2642.1101,2532.1001,2642.1101,100.7002,3.9624,48963100,3644000000,5.9719,,,
2007-02-27,2642.1101,2654.4399,2673.53,2402.72,2405.5701,-236.54,-8.9527,72404300,5292000000,8.8049,,,
2007-02-28,2405.5701,2370.95,2520,2369.05,2513.53,107.9599,4.4879,53025000,3787000000,6.4463,,,
2007-03-01,2513.53,2526.1499,2526.1599,2417.8401,2459.51,-54.02,-2.1492,58828100,4159000000,7.1419,,,
2007-03-02,2459.51,2458.26,2515.02,2452.97,2503.6799,44.1699,1.7959,47238100,3390000000,5.7342,,,
2007-03-05,2503.6799,2508.3899,2548.25,2419.29,2511.9199,8.24,0.3291,49536000,3639000000,6.0119,,,
