,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3279,2015-07-17,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3280,2015-07-20,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3281,2015-07-21,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3282,2015-07-22,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3283,2015-07-23,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3284,2015-07-24,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3285,2015-07-27,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3286,2015-07-28,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3287,2015-07-29,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3288,2015-07-30,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3289,2015-07-31,6.87,6.54,1.54,-5.01,11.44,10.53,-2.27,-7.85,553.26,11.8,13.8,"7,591.05 ",2.0,,1.65,0.19,-5.37,93.3,6.6,13.3,18.5,16.5,"36,513.10 ",67.3,94.51,98.39,92.64,104.48,100.78,106.98,0.462
3290,2015-08-03,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3291,2015-08-04,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3292,2015-08-05,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3293,2015-08-06,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3294,2015-08-07,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3295,2015-08-10,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3296,2015-08-11,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3297,2015-08-12,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3298,2015-08-13,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3299,2015-08-14,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3300,2015-08-17,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3301,2015-08-18,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3302,2015-08-19,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3303,2015-08-20,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3304,2015-08-21,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3305,2015-08-24,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3306,2015-08-25,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3307,2015-08-26,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3308,2015-08-27,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3309,2015-08-28,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3310,2015-08-31,6.87,6.48,1.86,-5.46,11.11,10.49,-4.92,-6.52,481.21,13.21,14.8,"8,860.53 ",2.0,,1.96,0.4,-5.92,93.0,9.3,13.3,18.5,16.5,"35,573.81 ",67.3,94.04,98.52,92.81,104.0,99.7,106.8,0.462
3311,2015-09-01,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3312,2015-09-02,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3313,2015-09-07,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3314,2015-09-08,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3315,2015-09-09,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3316,2015-09-10,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3317,2015-09-11,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3318,2015-09-14,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3319,2015-09-15,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3320,2015-09-16,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3321,2015-09-17,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3322,2015-09-18,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3323,2015-09-21,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3324,2015-09-22,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3325,2015-09-23,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3326,2015-09-24,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3327,2015-09-25,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3328,2015-09-28,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3329,2015-09-29,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3330,2015-09-30,6.87,6.01,1.84,-5.92,10.62,10.78,-5.99,-15.24,458.15,13.2,15.17,"8,451.27 ",1.75,4.6,1.6,0.09,-5.95,92.7,11.4,13.1,18.0,16.0,"35,141.20 ",67.3,93.78,98.28,92.71,105.6,101.1,108.5,0.462
3331,2015-10-08,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3332,2015-10-09,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3333,2015-10-12,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3334,2015-10-13,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3335,2015-10-14,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3336,2015-10-15,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3337,2015-10-16,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3338,2015-10-19,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3339,2015-10-20,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3340,2015-10-21,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3341,2015-10-22,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3342,2015-10-23,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3343,2015-10-26,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3344,2015-10-27,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3345,2015-10-28,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3346,2015-10-29,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3347,2015-10-30,6.93,5.66,1.42,-5.85,10.13,10.83,-3.76,-15.63,638.32,13.16,15.48,"7,631.25 ",1.75,,1.27,-0.02,-5.9,92.6,14.0,13.5,17.5,15.5,"35,255.07 ",67.3,93.87,98.33,92.65,103.8,99.9,106.4,0.462
3348,2015-11-02,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3349,2015-11-03,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3350,2015-11-04,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3351,2015-11-05,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3352,2015-11-06,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3353,2015-11-09,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3354,2015-11-10,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3355,2015-11-11,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3356,2015-11-12,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3357,2015-11-13,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3358,2015-11-16,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3359,2015-11-17,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3360,2015-11-18,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3361,2015-11-19,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3362,2015-11-20,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3363,2015-11-23,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3364,2015-11-24,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3365,2015-11-25,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3366,2015-11-26,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3367,2015-11-27,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3368,2015-11-30,6.93,5.62,1.38,-5.86,10.18,11.05,-4.74,-13.33,643.92,13.33,15.3,"7,156.94 ",1.5,,1.49,0.22,-5.9,92.3,15.7,13.7,17.5,15.5,"34,382.84 ",67.3,93.99,98.12,92.46,104.1,100.2,106.6,0.462
3369,2015-12-01,6.93,6.09,1.53,-5.67,10.14,11.16,-7.0,-12.04,560.31,13.39,14.52,"6,779.24 ",1.51,4.33,1.6,0.44,-5.9,92.7,15.2,13.3,17.5,15.5,"33,303.62 ",67.3,93.98,98.41,92.2,103.7,100.6,105.8,0.462
3370,2015-12-02,6.93,6.09,1.53,-5.67,10.14,11.16,-7.0,-12.04,560.31,13.39,14.52,"6,779.24 ",1.51,4.33,1.6,0.44,-5.9,92.7,15.2,13.3,17.5,15.5,"33,303.62 ",67.3,93.98,98.41,92.2,103.7,100.6,105.8,0.462
3371,2015-12-03,6.93,6.09,1.53,-5.67,10.14,11.16,-7.0,-12.04,560.31,13.39,14.52,"6,779.24 ",1.51,4.33,1.6,0.44,-5.9,92.7,15.2,13.3,17.5,15.5,"33,303.62 ",67.3,93.98,98.41,92.2,103.7,100.6,105.8,0.462
3372,2015-12-04,6.93,6.09,1.53,-5.67,10.14,11.16,-7.0,-12.04,560.31,13.39,14.52,"6,779.24 ",1.51,4.33,1.6,0.44,-5.9,92.7,15.2,13.3,17.5,15.5,"33,303.62 ",67.3,93.98,98.41,92.2,103.7,100.6,105.8,0.462
3373,2015-12-07,6.93,6.09,1.53,-5.67,10.14,11.16,-7.0,-12.04,560.31,13.39,14.52,"6,779.24 ",1.51,4.33,1.6,0.44,-5.9,92.7,15.2,13.3,17.5,15.5,"33,303.62 ",67.3,93.98,98.41,92.2,103.7,100.6,105.8,0.462
