time,000001.SH,399001.SZ,399006.SZ,000300.SH,000016.SH,000905.SH
2007-02-16,2907.1241999999997,8305.387400000001,0,2588.3478000000005,2166.6910000000003,2443.0
2007-03-02,2864.4358,8029.378999999999,0,2538.4024,2095.6198,2504.8818
2007-03-09,2877.6,8057.472199999999,0,2564.8716,2104.0898,2576.2884000000004
2007-03-16,2941.6442,8168.5364,0,2620.6940000000004,2127.3474,2720.8688
2007-03-23,3049.9056,8379.2824,0,2692.4738,2190.5451999999996,2836.0684
2007-03-30,3163.235,8595.2972,0,2782.159,2266.987,2970.7446000000004
2007-04-06,3295.6322,9053.894,0,2913.4192,2372.2892,3086.1862
2007-04-13,3477.5521999999996,9773.3734,0,3117.3458,2495.6086,3311.5236000000004
2007-04-20,3570.7853999999998,10211.1166,0,3256.7375999999995,2544.1850000000004,3543.2336000000005
2007-04-27,3743.6614,10711.9396,0,3457.7798000000003,2674.6308000000004,3821.5600000000004
2007-04-30,3841.272,10865.882,0,3558.709,2757.827,3903.689
2007-05-11,4008.6187499999996,11495.7375,0,3703.60725,2861.31575,4106.935750000001
2007-05-18,4002.0327999999995,11788.0276,0,3718.9154000000003,2842.358,4141.568
2007-05-25,4137.4443999999985,12499.5512,0,3909.1754,2903.327,4525.5692
2007-06-01,4154.1038,12897.463600000001,0,3971.846400000001,2950.652,4459.9692000000005
2007-06-08,3803.5513999999994,12274.208200000001,0,3692.7630000000004,2793.6600000000003,3791.0388
2007-06-15,4098.475199999999,13588.4704,0,4052.2882,2998.6186,4264.804399999999
2007-06-22,4205.2926,14123.9008,0,4177.3748,3094.484,4372.4278
2007-06-29,3945.5915999999997,13068.199200000001,0,3893.7774000000004,2970.2486,3829.2848
2007-07-06,3789.8805999999995,12384.856600000001,0,3716.2364000000002,2870.1208,3588.714
2007-07-13,3886.4691999999995,12796.252199999999,0,3804.7684,2950.7096,3659.6464
2007-07-20,3923.9921999999997,12828.3182,0,3814.8144,2977.8088000000002,3639.1625999999997
2007-07-27,4287.8942,14393.430400000001,0,4236.7732000000005,3273.1492,4109.0562
2007-08-03,4436.1736,15359.4802,0,4439.1818,3383.1012,4332.533799999999
2007-08-10,4689.1918,16452.7252,0,4720.1174,3643.3032,4432.1568
2007-08-17,4796.9508000000005,16106.5344,0,4732.807,3726.478,4401.7216
2007-08-24,4996.0598,17257.131,0,5052.6674,3960.5084,4671.5402
2007-08-31,5168.1886,17735.466,0,5240.956,4124.8182,4779.4234
2007-09-07,5319.330400000001,17992.936,0,5369.9169999999995,4174.393999999999,5000.9673999999995
2007-09-14,5245.5312,17723.9004,0,5290.2836,4101.85,4867.4754
2007-09-21,5433.3207999999995,18266.8902,0,5471.6056,4204.7336,5056.1716
2007-09-28,5442.2234,18380.5726,0,5467.600199999999,4212.3348000000005,5011.335400000001
2007-10-12,5799.321,19258.7812,0,5702.4241999999995,4485.902,5047.294400000001
2007-10-19,5960.3506,19050.3086,0,5750.5146,4622.693799999999,4878.421
2007-10-26,5687.1706,18486.8606,0,5465.876,4442.073999999999,4490.8184
2007-11-02,5858.4098,19021.6674,0,5574.226000000001,4579.5218,4397.6058
2007-11-09,5483.673400000001,17819.197600000003,0,5232.535400000001,4286.8048,4300.325000000001
2007-11-16,5288.0176,16998.8746,0,5030.4318,4152.1884,4180.998399999999
